dot_id,label,x,y,flg_type,tsr_cfd,has_inf,inf_cfd,has_filter_desc,filter_cfd,source,flg_pos_r,flg_pos_sin,flg_size,flg_shape,pub_road_num,pri_road_num,road_class,fc,link_type,camera_num,furniture_num,guidance_num,forbid_num
1261347f78054107b21d16186f95d84d,0,102.247631,27.887811,400046,1000,TRUE,0,TRUE,1000,8,0.666098413,0.804852707,1986.111111,0.590909091,2,0,44000,3,0,29,24,10,15
148fd4d6665040b6a0fe7a3cd0e57dd8,0,116.838626,39.293901,400046,1000,TRUE,1000,TRUE,0,8,0.600795699,-0.006935247,1792.209201,0.417085427,2,0,41000,1,0,1,9,3,0
16ce69ef20df451da85b1b64dcd703e2,0,117.862966,40.453101,400063,1000,FALSE,0,FALSE,0,8,0.45805548,0.106124942,30.92447917,0.789473684,1,0,41000,1,0,1,21,0,0
171d4dc3b902485b92a8cb9293ae540d,0,103.233699,23.487772,400019,1000,TRUE,441,TRUE,1000,8,1.116528042,0.710287181,1120.225694,1.303370787,2,0,41000,1,0,1,11,4,0
199216fd47d84ffaaae24e04afb07f99,0,111.117818,23.979849,400060,1000,TRUE,0,TRUE,1000,8,0.521628393,-0.045264237,4836.263021,0.718875502,2,0,41000,1,0,9,28,2,0
2103ef7834014c9d83089e05a51da392,0,119.952664,31.016613,550002,999,TRUE,0,FALSE,0,1,0.227289546,-0.571442087,2145.767212,1,1,0,41000,1,0,2,9,2,0
24a084045eaa40c8ae71370cb5c28cbc,0,121.803132,29.882128,550001,996,TRUE,0,FALSE,0,1,0.140977207,-0.734272068,2145.767212,1,3,0,41000,1,0,3,17,9,0
289ceeae78814aedbef0acdb8f3a6115,0,120.054145,29.362988,600003,0,FALSE,0,TRUE,0,8,0.28241272,0.36884552,2207.03125,1.592920354,0,3,47000,6,0,52,110,47,31
2ae5d5705fca49afbf9349a31059b523,0,118.283391,26.545506,500003,1000,FALSE,0,TRUE,1000,8,0.865234043,-0.870027924,13197.91667,4.30952381,2,0,41000,1,0,6,4,2,0
33880d8a9aad420c9d19957d0b86f654,0,112.356402,24.783567,400022,0,FALSE,0,FALSE,0,8,0.551585888,0.183813421,479.1666667,0.927536232,2,0,42000,2,0,5,27,13,4
350c03ee94f24b6f80d732e401303c37,0,115.900552,33.025791,400019,1000,FALSE,0,TRUE,0,8,0.869351105,0.538396458,60.65400844,1.043478261,2,0,41000,1,3,1,6,0,0
