dot_id,label,x,y,flg_type,tsr_cfd,has_inf,inf_cfd,has_filter_desc,filter_cfd,source,flg_pos_r,flg_pos_sin,flg_size,flg_shape,pub_road_num,pri_road_num,road_class,fc,link_type,camera_num,furniture_num,guidance_num,forbid_num
0a099553ce4f40118dd372a620845679,1,109.126428,21.46151,300006,908,FALSE,0,TRUE,1000,8,0.651560835,0.697044148,1093.75,0.914285714,0,2,47000,6,0,19,36,14,29
0bb531c698d04b8a8b6107b3a8d10bfb,1,116.389637,23.25754,200038,0,FALSE,0,TRUE,0,8,0.923802753,0.126289585,54.6875,0.875,8,1,42000,2,0,11,17,1,1
0cf36a6ed74040b58e80fb5c063584be,1,125.283294,43.767469,200024,390,FALSE,0,TRUE,1000,8,0.448779861,-0.476600907,106.9878472,0.852941176,2,0,41000,1,0,3,14,0,2
0d931bcfaa334bdd91f18287b0e1cec5,1,113.516043,23.276662,200038,0,FALSE,0,TRUE,1000,8,0.667889238,0.565629383,19.53125,1.25,2,0,null,null,null,4,45,6,0
1060671a69fa4b05b3f09c4ba8145abf,1,114.387867,27.915173,200024,472,FALSE,0,TRUE,1000,8,1.001445488,-0.386940682,43.40277778,0.64,2,1,51000,2,0,0,1,0,2
1269ae74a5454ec0b55931e43a78e781,1,101.726531,36.633788,200038,0,FALSE,0,TRUE,1000,8,0.860145323,0.477955411,55.37974684,0.875,2,1,45000,5,0,12,21,18,50
14773b9a8aaf4211a44c783187906383,1,104.86246,26.586225,200024,486,FALSE,0,TRUE,1000,8,0.68121767,-0.219637891,100.6155303,1.764705882,2,0,44000,4,0,51,39,20,21
17af85fd91a545f98d6e4e44c81b8610,1,114.289275,23.180204,300001,328,FALSE,0,TRUE,1000,8,0.63325804,0.75447566,98.95833333,0.631578947,1,0,44000,4,0,3,25,1,13
214a29c4cdbc4a3bb4fce007fef9bd83,1,118.369952,35.025852,300003,293,FALSE,0,TRUE,1000,8,1.087452886,0.739495639,61.5234375,0.777777778,0,1,49,6,0,1,23,0,4
272f4f0b009e40019b0b271f23b33732,1,108.229631,25.722777,200038,0,FALSE,0,TRUE,0,8,0.630589804,0.502175368,156.25,1.111111111,1,0,41000,1,0,8,18,0,0
309983d67ba243d7b34ab044cafe224d,1,120.26641,30.054622,200011,116,FALSE,0,TRUE,1000,8,1.14818132,-0.673770856,29.94791667,0.52173913,2,0,44000,2,0,5,31,11,6
318e5578b1854585aaa8dbe385b3eda6,1,117.399196,40.843861,200038,0,FALSE,0,TRUE,1000,8,0.530514203,0.861323677,24.4140625,1,2,0,41000,1,2,6,36,0,0
3405d0c101094c8c9a5900bfbf60bf7e,1,105.587488,30.505645,200038,0,FALSE,0,TRUE,0,8,0.397325916,0.934276136,187.8156566,1.214285714,0,0,45000,5,2,10,18,5,10
4c54445cd4ea4f1e9fa8b633959cf1ff,1,113.409802,23.267831,200038,0,FALSE,0,TRUE,1000,8,0.341544652,-0.02846545,43.29427083,0.904761905,1,0,null,null,null,17,61,3,8
4e48a531cba946fd8cb18790ca183281,1,113.03598,28.225237,200038,0,FALSE,0,TRUE,1000,8,0.87781545,-0.389223802,201.3888889,0.453125,4,1,43000,2,0,26,49,12,15
5011475e15934f2ca615dcfb73415a8e,1,113.539284,41.972106,200024,480,FALSE,0,TRUE,1000,8,0.980475943,-0.097741647,91.25434028,1,0,1,null,null,null,0,4,0,0
53b89bb4a0c547bd88b1ae5111b0b04f,1,105.714118,29.702166,200024,425,FALSE,0,TRUE,1000,8,0.892821612,-0.93761307,113.6363636,1,0,2,47000,6,0,19,74,2,18
55c5d12dead34b84859b711421346b2c,1,106.555466,29.55814,300017,243,FALSE,0,TRUE,1000,8,0.8792333,0.492853641,60.65400844,0.958333333,1,0,45000,5,0,10, 47,1,69
59fd0cf896f34f539c7e9245259c50ec,1,112.489406,28.312587,200038,0,FALSE,0,TRUE,1000,8,0.81116945,0.282513927,243.4895833,0.862745098,2,1,47000,6,0,0,9,0,0
5a886d248c554944bd587c19386d60de,1,107.134972,26.813794,200024,992,FALSE,0,TRUE,0,8,0.873949129,-0.5752941,19.53125,1.25,0,1,54000,6,0,0,8,0,0
641792df2e2947f688984260695a3833,1,105.27891,29.980424,300017,2,FALSE,0,TRUE,1000,8,0.619967393,0.461493805,31.25,0.888888889,1,0,41000,1,0,14,21,2,0
69c541cc4b2c406fa6255ab96e3d4cc7,1,103.868743,30.160514,300006,944,FALSE,0,TRUE,1000,8,0.47047542,0.994856554,31.35850694,1,0,2,47000,6,0,0,0,0,0
7ce977dccfd345fca74ba976d64162ea,1,108.3619,30.833224,200024,996,FALSE,0,TRUE,1000,8,0.24818812,-0.996108204,30.38194444,1.428571429,2,0,42000,2,0,4,14,6,2
7de04a2f54404764a9df0f6e17fc0717,1,108.426006,22.880356,200038,0,FALSE,0,TRUE,1000,8,0.584717165,0.987916123,152.896149,0.806451613,2,0,45000,5,0,3,29,9,5
82cc5ea273c049de9d92a2d0650c56eb,1,104.305638,30.591481,200038,0,FALSE,0,TRUE,1000,8,0.477963284,0.534676123,64.88715278,0.884615385,2,0,null,null,null,17,81,19,22
84628326775c4499ae1e54b568673dfd,1,104.214004,30.077613,200024,991,FALSE,0,TRUE,1000,8,0.212092886,0.26193974,18.22916667,1.166666667,1,0,null,null,null,0,0,0,0
89b811277d6c49338fa8497f907e342c,1,104.411638,31.263567,200038,0,FALSE,0,TRUE,0,8,1.018592723,0.43496831,100.6944444,1.103448276,3,0,45000,5,0,0,4,0,3
8bb6355d1b3449baa450b37a535bd3b1,1,118.866263,35.429316,200024,991,FALSE,0,TRUE,1000,7,0.406250083,0.848717774,41.74804688,0.703703704,0,3,47000,6,0,0,3,0,0
8f5e94833077431e8ed353616abf1dc1,1,112.510469,23.071513,200038,0,FALSE,0,TRUE,1000,8,0.479888528,0.028941906,47.74305556,0.909090909,0,1,47000,6,0,1,31,18,8
956c06bebd894a319e4a30047e51fd0a,1,112.971568,27.74761,200024,477,FALSE,0,TRUE,1000,8,1.006793365,-0.951866953,28.86284722,1.357142857,4,0,45000,5,0,1,23,14,8
96a54364dc6a413890c834c78311a3a0,1,114.249166,22.702329,300001,0,FALSE,0,TRUE,1000,8,0.635703487,0.229404646,160.15625,0.87804878,1,0,44000,3,0,38,86,8,38
9ac81603afb443059447ac73e8b0a00b,1,114.603025,32.998778,200038,0,FALSE,0,TRUE,1000,8,0.914563748,0.486653619,175.78125,0.818181818,1,0,45000,5,0,0,3,0,0
a196a6d41d534c0ea4c76b7a2e72f4c1,1,119.866349,26.853244,200038,0,FALSE,0,TRUE,1000,8,0.599590705,0.759777548,203.125,0.8125,1,0,41000,1,2,4,23,0,0
a447a97f0cda488bb60f8c3893056933,1,114.268412,22.589543,300006,45,FALSE,0,TRUE,1000,8,0.874007999,0.464018128,48.828125,0.5,3,2,45000,5,0,22,89,30,47
b6a599ae19bf4e20971e1e8f483c4398,1,116.055224,34.913424,200024,994,FALSE,0,TRUE,1000,8,0.699079546,0.353639616,19.53125,1.25,1,0,52000,5,0,0,3,0,0
bbbf2425c4484be3aae5d4d35b5d195d,1,113.14786,34.054333,200038,0,FALSE,0,TRUE,1000,8,0.883216493,0.479623189,39.93055556,0.695652174,1,0,53000,5,0,0,0,0,0
bed18e3a1a3b4cc180ad4f0109965f84,1,112.480837,37.853684,200038,0,FALSE,0,TRUE,1000,8,0.688560139,0.954084338,88.10763889,0.965517241,5,0,null,null,null,16,68,30,29
c26e58f3f6f44e42a4e5ba4fe75a9f56,1,113.162296,22.947411,200038,0,FALSE,0,TRUE,1000,8,1.122460079,-0.689210357,123.285865,1.03030303,1,1,45000,5,0,5,25,7,13
c81a9ccf04554c00ad19b09ff26e71ad,1,106.991461,33.370112,200038,0,FALSE,0,TRUE,1000,8,0.678340889,-0.99712239,829.9270394,1.096385542,1,0,42000,2,0,8,59,0,1
cc57f177d87c4684bb86227c201d29d9,1,113.72583,23.10434,200038,0,FALSE,0,TRUE,1000,8,0.766155073,-0.80834573,1048.177083,1.115942029,0,1,47000,6,0,7,63,12,12
d0b2babd4f42496ba7c3ea2cd06d95c3,1,113.273524,33.58291,200038,0,FALSE,0,TRUE,1000,8,1.087769644,0.70097562,39.17100694,1,1,0,52000,5,0,0,0,0,0
d1eefc4490214b3e8602891b751d432a,1,103.323916,36.050557,200024,453,FALSE,0,TRUE,1000,8,0.691923985,-0.30310009,21.484375,1.636363636,1,0,45000,5,2,0,0,0,0
d3d9a66933ed4f1fa845be3e0b04d953,1,100.062796,26.021142,300017,0,FALSE,0,TRUE,1000,8,0.77853242,-0.806360482,68.56540084,0.923076923,3,0,45000,3,0,8,7,3,0
d92f920bd0d04bf7aaaa8b7ef1ed5b10,1,113.569274,34.340343,200024,485,FALSE,0,TRUE,1000,8,1.197954722,0.593604331,43.40277778,1,1,0,53000,5,0,0,0,0,0
d93109502c774822aa5ed5fb18a7bca3,1,110.267749,22.592146,200038,0,FALSE,0,TRUE,0,8,0.544971334,0.19623866,25.82465278,0.823529412,0,3,47000,6,0,4,0,0,2
e88d8433fa7a49999e58d93ff72a7557,1,106.408935,29.51079,200038,0,FALSE,0,TRUE,1000,8,0.859631345,0.869235663,78.125,1.25,2,0,51000,3,2,2,9,1,0
ebdd9dc554624bb29e35c694f044a429,1,114.045615,22.673502,200024,484,FALSE,0,TRUE,1000,8,0.728253166,-0.522732802,66.28787879,0.761904762,0,4,45000,6,0,20,91,13,48
f0d66ac20f6b4add86eb57daf54bc5c3,1,117.722015,32.474694,200038,0,FALSE,0,TRUE,1000,8,1.091388379,0.701196561,36.89236111,1.176470588,0,1,null,null,null,0,2,0,0
f851c193caac4b4689ad33ddb606ac8f,1,115.632871,34.423258,200038,0,FALSE,0,TRUE,1000,8,0.961133067,0.244214074,82.35677083,0.696969697,5,0,44000,4,0,5,22,22,20
fb880e2f828742058228b55e87f83077,1,124.829446,46.553905,200024,991,FALSE,0,TRUE,1000,8,0.637196587,0.30515613,29.22819972,1.357142857,1,0,45000,5,0,4,5,0,0
052fd648db014974b12c81f643c9cee1,1,115.057284,24.77156,200024,460,FALSE,0,TRUE,1000,8,0.852783543,0.530941036,37.109375,1.055555556,2,0,51000,3,0,6,19,6,0
05ba4b34cdfc4279aefc5144bb6095ae,1,120.097781,32.49409,200025,0,FALSE,0,TRUE,1000,8,0.758625535,0.009153982,165.0390625,1,2,0,44000,4,0,18,25,12,9
07be61488b684ee39475fbcaef069bcd,1,106.08944,25.183624,200038,0,FALSE,0,TRUE,1000,8,1.00740568,0.726563746,152.34375,0.923076923,2,0,42000,5,0,0,12,2,0
